id,title,year,url,abstract,triage_score,matches_known_d01_anchor,screening_status,provenance
doi:10.1016/b978-0-443-19112-1.00017-5,Propeller and open rotor noise,2024,https://doi.org/10.1016/b978-0-443-19112-1.00017-5,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 29, ""source_id"": ""doi:10.1016/b978-0-443-19112-1.00017-5""}]"
doi:10.1016/j.ast.2023.108846,On the aerodynamic performance of redundant propellers for multi-rotor eVTOL in cruise,2023,https://doi.org/10.1016/j.ast.2023.108846,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 3, ""source_id"": ""doi:10.1016/j.ast.2023.108846""}]"
doi:10.1051/matecconf/201712601002,Quadcopter thrust optimization with ducted-propeller,2017,https://doi.org/10.1051/matecconf/201712601002,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 4, ""source_id"": ""doi:10.1051/matecconf/201712601002""}]"
doi:10.1063/5.0056383,Propeller–duct interaction on the wake dynamics of a ducted propeller,2021,https://doi.org/10.1063/5.0056383,"The propeller–duct interaction on the wake dynamics of a ducted propeller is numerically investigated via detached eddy simulations. The blade–blade interference and blade–duct interaction are analyzed through different configurations under non-ducted and ducted conditions. It is found that the blade–blade interference benefits the loading stability, and the duct leads to a faster efficiency decrease in a single blade with the increasing blade number. The short-wave instability dominates the wake as the unstable secondary vortices accelerates the vortex evolution. The multi-induction effect stabilizes the two tip vortices system in a two-bladed configuration, while the tip vortex grouping occurs early in a four-bladed propeller due to the combined effect of the duct retardation and smaller spiral-to-spiral distance. Additionally, the enhanced wake instability leads to the fast decline of the power spectral density peaks of kinetic energy at blade passing frequency and shaft frequency harmonics toward the far field under ducted conditions.",2,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 12, ""source_id"": ""doi:10.1063/5.0056383""}]"
doi:10.1063/5.0207621,Impact of blade shape on the aerodynamic performance and turbulent jet dynamics produced by a ducted rotor,2024,https://doi.org/10.1063/5.0207621,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 49, ""source_id"": ""doi:10.1063/5.0207621""}]"
doi:10.1109/tim.2025.3561389,A High-Precision Measurement Method for Blade Tip Vibration and Clearance Based on Capacitive Sensor,2025,https://doi.org/10.1109/tim.2025.3561389,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 30, ""source_id"": ""doi:10.1109/tim.2025.3561389""}]"
doi:10.1115/1.0002633v,Investigations Into Aerodynamic Performance of Turbine Stages With Flexible Shroud Seals,2021,https://doi.org/10.1115/1.0002633v,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 14, ""source_id"": ""doi:10.1115/1.0002633v""}]"
doi:10.1115/90-gt-091,Measuring Rotor and Blade Dynamics Using an Optical Blade Tip Sensor,1990,https://doi.org/10.1115/90-gt-091,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 5, ""source_id"": ""doi:10.1115/90-gt-091""}]"
doi:10.1115/ajkfluids2019-4908,Development of High-Efficiency Half-Ducted Propeller Fan for Air-Conditioners by Blade Tip Shape Modification,2019,https://doi.org/10.1115/ajkfluids2019-4908,"Abstract
               We developed a high-efficiency half-ducted propeller fan to reduce the electric power consumption of the outdoor unit of air conditioner by using computational fluid dynamics (CFD). Total pressure loss coefficient on the cylindrical surface of blade tip started increasing at the middle of the blade, and the region of high total pressure loss coefficient was formed after trailing edge. Therefore, we assumed that decreasing this region helped increasing static pressure efficiency. Limiting stream lines on the pressure surface showed that the flow from leading edge leaked at the middle of the blade tip, so it was assumed that the region of the high total pressure loss coefficient arose from the leakage at the middle of the blade tip. We confirmed that static pressure at the middle of blade tip, which was the leakage point, was low. We assumed that low inward force to the flow caused the leakage. On the other hand, static pressure at trailing edge of the blade tip was high. Therefore, it was found that the inward force could be increased by making the static pressure higher at the meddle of the blade tip. In order to make the static pressure higher at the middle of the blade tip, we attempted to move the maximum camber position of the blade tip from trailing edge side to leading edge side. Calculation results showed leakage at the blade tip decreased and the static pressure efficiency increased by 0.5%. Experimental results showed that the static pressure ",2,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 20, ""source_id"": ""doi:10.1115/ajkfluids2019-4908""}]"
doi:10.1115/gt2007-27915,Optimized Shroud Design for Axial Turbine Aerodynamic Performance,2007,https://doi.org/10.1115/gt2007-27915,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 24, ""source_id"": ""doi:10.1115/gt2007-27915""}]"
doi:10.1115/gt2013-95572,Aerodynamic Origin of Rotor-Rotor Interaction Noise From Unducted Propulsors,2013,https://doi.org/10.1115/gt2013-95572,"The sound arising from blade row interaction in open rotor propulsion systems is known to significantly contribute to overall noise emissions. The present paper therefore addresses the origination of rotor-rotor interaction noise from a pair of unducted counter-rotating fans. The focus is on the aerodynamic mechanisms that involve sound generation, in order to provide the physical understanding required to find noise-reducing means. Detailed insight into the underlying phenomena is provided on the basis of numerical simulations applying the unsteady Reynolds-averaged Navier-Stokes equations. The interaction mechanisms are identified by extracting the time-dependent disturbances of the flow field in the respective rotor relative frame of reference. Conclusions on the sources of interaction noise and potential noise-reducing means are drawn by evaluating polar directivities, blade surface pressure distributions and propagation characteristics.",2,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 33, ""source_id"": ""doi:10.1115/gt2013-95572""}]"
doi:10.1155/2024/2295279,Aerodynamic Optimization Design of Duct Body Structure for Coaxial Rotor Unmanned Aerial Vehicles,2024,https://doi.org/10.1155/2024/2295279,"With the rapid development of vertical takeoff and landing aircraft, urban air traffic has gradually attracted people’s attention. The lift system is a key technology in the composition of vertical takeoff and landing aircraft systems. Due to its compact structure, low noise, safety, and reliability, the ducted lift body has been widely used as a thrust or lift device in aircraft design and has become one of the development directions for future electric vertical takeoff and landing aircraft. This article focuses on the aerodynamic optimization design of the main lift duct body components of a coaxial multirotor unmanned aerial vehicle, aiming to improve its power load and wind drag. The specific method is to remove the partial duct structure between the upper and lower coaxial rotors; change the flow characteristics of the flow field around the duct body; then establish a grid model of the duct body suitable for numerical analysis; analyze its aerodynamic characteristics in hovering, axial flow, and oblique flow states; and finally compare the aerodynamic characteristics with the unmodified duct body structure. The numerical simulation results show that the modified duct body has a significant increase in aerodynamic efficiency and a 4.5% increase in power load compared to the unmodified one. In order to further verify the flight performance of the modified ducted body structure of the drone, we designed and produced two ducted coaxial multirotor drones. Compared with the un",2,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 29, ""source_id"": ""doi:10.1155/2024/2295279""}]"
doi:10.1201/9780429428364-5,The propeller (rotor),2018,https://doi.org/10.1201/9780429428364-5,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 4, ""source_id"": ""doi:10.1201/9780429428364-5""}]"
doi:10.12783/dtetr/icmm2017/20338,Design of Propeller Duct for Small Multi-Rotor Aircraft,2018,https://doi.org/10.12783/dtetr/icmm2017/20338,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 2, ""source_id"": ""doi:10.12783/dtetr/icmm2017/20338""}]"
doi:10.1299/transjsme.2014fe0024,Three-dimensional structure of tip vortex in a half-ducted propeller fan,2014,https://doi.org/10.1299/transjsme.2014fe0024,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 21, ""source_id"": ""doi:10.1299/transjsme.2014fe0024""}]"
doi:10.21236/ad0102197,DUCTED PROPELLER ASSAULT TRANSPORT STUDY. DUCT AND PROPELLER ANALYSIS,1956,https://doi.org/10.21236/ad0102197,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 3, ""source_id"": ""doi:10.21236/ad0102197""}]"
doi:10.2139/ssrn.4671509,Modular Propeller-Wing Interaction Modeling Method for Tilt-Rotor Aircraft,2023,https://doi.org/10.2139/ssrn.4671509,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 11, ""source_id"": ""doi:10.2139/ssrn.4671509""}]"
doi:10.2139/ssrn.4679893,Experimental Investigation of Propeller Noise Control by Turbulence Grids Inserting between Rotor and Stator,2023,https://doi.org/10.2139/ssrn.4679893,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 38, ""source_id"": ""doi:10.2139/ssrn.4679893""}]"
doi:10.2478/v10012-008-0048-y,On the modelling of aerodynamic force coefficients for over-shroud seals of turbine stages,2009,https://doi.org/10.2478/v10012-008-0048-y,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 25, ""source_id"": ""doi:10.2478/v10012-008-0048-y""}]"
doi:10.2514/5.9781600865183.0397.0414,Duct Acoustics: Acoustic Wave Propagation in a Lined Duct with Nonuniform Admittance,1976,https://doi.org/10.2514/5.9781600865183.0397.0414,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 38, ""source_id"": ""doi:10.2514/5.9781600865183.0397.0414""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 21, ""source_id"": ""doi:10.2514/5.9781600865183.0397.0414""}]"
doi:10.2514/5.9781600865183.0583.0600,Rotor Noise: V/STOL Rotor and Propeller Noise: Its Prediction and Analysis of Its Aural Characteristics,1976,https://doi.org/10.2514/5.9781600865183.0583.0600,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 1, ""source_id"": ""doi:10.2514/5.9781600865183.0583.0600""}]"
doi:10.2514/5.9781600865190.0583.0600,Rotor Noise: V/STOL Rotor and Propeller Noise: Its Prediction and Analysis of Its Aural Characteristics,1976,https://doi.org/10.2514/5.9781600865190.0583.0600,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 25, ""source_id"": ""doi:10.2514/5.9781600865190.0583.0600""}]"
doi:10.2514/6.1976-560,Noise produced by turbulent flow into a propeller or helicopter rotor,1976,https://doi.org/10.2514/6.1976-560,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 35, ""source_id"": ""doi:10.2514/6.1976-560""}]"
doi:10.2514/6.1986-1894,A study of the rotor/rotor interaction tones from a contra-rotating propeller driven aircraft,1986,https://doi.org/10.2514/6.1986-1894,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 8, ""source_id"": ""doi:10.2514/6.1986-1894""}]"
doi:10.2514/6.1986-1964,Broadband propeller noise prediction in the plane of the rotor,1986,https://doi.org/10.2514/6.1986-1964,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 37, ""source_id"": ""doi:10.2514/6.1986-1964""}]"
